cap-color,odor,gill-size,stalk-root,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-type,spore-print-color,population,habitat,class
2,6,1,1,1,6,5,4,6,1,6,p
0,3,0,3,3,5,4,3,4,1,4,p
5,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,6,6,4,6,4,4,p
9,6,1,1,1,0,6,4,6,4,4,p
2,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,5,6,4,6,1,3,p
9,6,1,1,1,5,6,4,6,4,4,p
9,6,1,1,1,5,6,4,6,1,3,p
2,6,1,1,1,5,0,4,6,1,3,p
2,6,1,1,1,6,0,4,6,4,6,p
2,6,1,1,1,5,5,4,6,4,4,p
9,6,1,1,1,5,6,4,6,1,3,p
9,6,1,1,1,0,6,4,6,4,6,p
9,6,1,1,1,0,6,4,6,4,6,p
9,6,1,1,1,6,0,4,6,1,4,p
9,6,1,1,1,5,6,4,6,1,4,p
9,6,1,1,1,5,6,4,6,1,3,p
9,1,0,1,3,4,4,1,2,5,4,p
5,6,1,1,2,4,4,1,6,1,6,p
6,0,1,1,3,8,4,1,2,1,4,e
2,6,1,1,1,5,0,4,6,1,3,p
9,6,1,1,1,5,0,4,6,4,4,p
9,6,1,1,1,0,6,4,6,1,6,p
9,0,1,1,3,5,4,1,2,1,4,e
2,6,1,1,1,6,5,4,6,4,4,p
2,6,1,1,1,5,6,4,6,1,3,p
2,6,1,1,1,0,5,4,6,4,3,p
2,6,1,1,1,6,5,4,6,1,3,p
2,6,1,1,1,6,6,4,6,4,4,p
9,6,1,1,1,0,5,4,6,1,6,p
3,6,1,1,2,4,4,1,6,5,5,p
9,6,1,1,1,5,0,4,6,1,4,p
2,6,1,1,1,6,0,4,6,1,6,p
9,6,1,1,1,5,5,4,6,4,3,p
9,6,1,1,1,5,5,4,6,1,3,p
2,6,1,1,1,0,6,4,6,1,4,p
8,0,0,3,2,4,4,2,6,1,4,e
2,6,1,1,1,6,6,4,6,4,4,p
9,6,1,1,1,6,6,4,6,1,6,p
2,6,1,1,1,6,5,4,6,4,6,p
9,6,1,1,1,6,0,4,6,4,6,p
0,0,1,1,3,5,5,1,0,4,4,e
2,6,1,1,1,5,0,4,6,1,3,p
9,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,0,6,4,6,4,3,p
2,6,1,1,1,0,0,4,6,4,6,p
2,6,1,1,1,6,6,4,6,1,4,p
2,6,1,1,1,6,0,4,6,1,3,p
2,6,1,1,1,6,0,4,6,1,3,p
9,6,1,1,1,0,5,4,6,1,6,p
3,6,1,1,2,4,4,1,6,5,5,p
6,0,1,3,3,4,4,3,4,2,2,e
8,0,0,3,2,4,4,2,6,4,4,e
2,6,1,1,1,6,0,4,6,1,6,p
9,6,1,1,1,0,5,4,6,4,4,p
2,6,1,1,1,5,5,4,6,4,3,p
9,6,1,1,1,5,0,4,6,4,4,p
9,6,1,1,1,5,6,4,6,4,3,p
9,6,1,1,1,6,0,4,6,4,6,p
2,6,1,1,1,5,0,4,6,4,6,p
9,6,1,1,1,5,5,4,6,4,3,p
9,6,1,1,1,0,6,4,6,4,3,p
4,0,1,3,3,4,7,3,4,2,2,e
9,6,1,1,1,5,0,4,6,4,3,p
2,6,1,1,1,6,5,4,6,4,3,p
9,6,1,1,1,0,6,4,6,4,3,p
2,6,1,1,1,6,0,4,6,1,6,p
2,6,1,1,1,5,0,4,6,4,4,p
9,6,1,1,1,0,6,4,6,4,4,p
2,6,1,1,1,0,5,4,6,4,3,p
9,6,1,1,1,6,5,4,6,4,6,p
9,6,1,1,1,6,0,4,6,4,4,p
2,6,1,1,1,0,5,4,6,4,3,p
9,6,1,1,1,6,0,4,6,4,4,p
9,6,1,1,1,6,0,4,6,4,3,p
2,6,1,1,1,5,5,4,6,1,3,p
9,6,1,1,1,0,5,4,6,1,4,p
9,6,1,1,1,0,5,4,6,4,6,p
9,6,1,1,1,6,6,4,6,1,4,p
9,6,1,1,1,0,5,4,6,4,6,p
9,6,1,1,1,5,0,4,6,1,4,p
2,6,1,1,1,6,6,4,6,4,3,p
2,6,1,1,1,5,5,4,6,4,6,p
9,6,1,1,1,6,5,4,6,1,3,p
2,6,1,1,1,0,5,4,6,1,3,p
0,0,1,1,3,4,8,1,0,4,4,e
9,6,1,1,1,5,6,4,6,4,4,p
2,6,1,1,1,0,0,4,6,4,3,p
9,6,1,1,2,4,4,1,6,5,6,p
2,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,5,4,6,1,3,p
3,1,0,1,3,4,4,1,2,5,4,p
2,6,1,1,1,0,5,4,6,4,4,p
5,6,1,1,3,4,4,1,6,5,5,p
2,6,1,1,1,5,6,4,6,4,6,p
9,6,1,1,1,0,5,4,6,4,4,p
2,6,1,1,1,6,6,4,6,4,6,p
4,0,1,1,3,4,4,1,7,1,6,p
5,6,1,1,2,4,4,1,6,1,5,p
9,6,1,1,1,6,6,4,6,1,6,p
9,6,1,1,1,5,6,4,6,4,6,p
9,6,1,1,1,6,5,4,6,1,6,p
9,6,1,1,1,5,0,4,6,4,3,p
9,6,1,1,1,5,5,4,6,1,3,p
2,6,1,1,1,5,5,4,6,4,3,p
2,6,1,1,1,5,0,4,6,1,3,p
8,0,0,3,2,4,4,2,6,1,4,e
2,6,1,1,1,6,6,4,6,4,6,p
6,0,1,1,3,8,4,1,0,1,4,e
2,6,1,1,1,0,5,4,6,4,6,p
2,6,1,1,1,5,5,4,6,1,6,p
0,6,0,3,3,5,5,3,4,1,0,p
9,6,1,1,1,6,6,4,6,4,6,p
2,6,1,1,1,6,5,4,6,4,4,p
9,6,1,1,1,5,5,4,6,4,6,p
9,6,1,1,1,6,6,4,6,1,3,p
9,6,1,1,1,6,6,4,6,4,6,p
2,6,1,1,1,6,5,4,6,4,4,p
2,6,1,1,1,0,0,4,6,4,6,p
9,6,1,1,1,0,5,4,6,1,3,p
9,6,1,1,1,5,6,4,6,4,6,p
0,0,1,1,3,5,4,1,0,4,4,e
2,6,1,1,1,0,5,4,6,1,6,p
6,0,1,1,3,4,4,1,2,4,4,e
2,6,1,1,1,6,0,4,6,4,4,p
9,6,1,1,1,5,6,4,6,4,3,p
9,6,1,1,1,5,0,4,6,4,3,p
2,6,1,1,1,5,6,4,6,4,3,p
9,6,1,1,1,0,6,4,6,1,4,p
9,6,1,1,1,5,6,4,6,1,4,p
9,6,1,1,1,0,6,4,6,4,3,p
9,6,1,1,1,5,0,4,6,4,6,p
2,6,1,1,1,6,5,4,6,1,4,p
2,6,1,1,1,5,0,4,6,4,3,p
2,6,1,1,1,0,5,4,6,1,4,p
9,6,1,1,1,6,5,4,6,4,4,p
2,6,1,1,1,5,6,4,6,4,3,p
9,6,1,1,1,6,5,4,6,1,4,p
4,1,0,1,3,4,4,1,2,5,4,p
2,6,1,1,1,5,6,4,6,1,4,p
9,6,1,1,1,0,5,4,6,1,4,p
2,6,1,1,1,6,5,4,6,4,6,p
9,6,1,1,1,5,6,4,6,1,4,p
2,6,1,1,1,0,6,4,6,1,3,p
9,6,1,1,1,6,5,4,6,4,3,p
2,6,1,1,1,5,0,4,6,1,4,p
9,6,1,1,1,6,6,4,6,1,4,p
9,6,1,1,1,5,6,4,6,1,6,p
2,6,1,1,1,5,0,4,6,4,4,p
2,6,1,1,1,5,6,4,6,4,4,p
9,6,1,1,1,5,0,4,6,1,4,p
2,6,1,1,1,6,6,4,6,4,4,p
9,6,1,1,1,6,5,4,6,1,4,p
9,6,1,1,1,6,5,4,6,4,6,p
2,6,1,1,1,0,6,4,6,1,6,p
9,6,1,1,1,0,6,4,6,4,4,p
9,6,1,1,1,5,6,4,6,4,3,p
9,6,1,1,1,6,6,4,6,1,6,p
9,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,5,4,6,1,4,p
9,6,1,1,1,5,0,4,6,4,4,p
9,6,1,1,1,0,6,4,6,1,3,p
2,6,1,1,1,0,5,4,6,1,3,p
2,6,1,1,1,5,0,4,6,1,4,p
9,6,1,1,1,0,0,4,6,4,4,p
9,6,1,1,1,6,5,4,6,1,3,p
4,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,0,5,4,6,1,4,p
4,1,0,1,3,4,4,1,2,1,4,p
2,6,1,1,1,5,5,4,6,4,6,p
9,6,1,1,1,6,5,4,6,4,3,p
2,6,1,1,1,0,6,4,6,4,6,p
6,0,1,1,3,5,5,1,0,4,4,e
2,6,1,1,1,6,0,4,6,1,4,p
2,6,1,1,1,6,5,4,6,4,6,p
9,6,1,1,1,0,5,4,6,1,6,p
2,6,1,1,1,6,5,4,6,4,6,p
0,0,1,1,3,5,4,1,0,1,4,e
2,6,1,1,1,6,6,4,6,4,3,p
9,6,1,1,1,5,6,4,6,1,3,p
2,6,1,1,1,5,0,4,6,1,3,p
2,6,1,1,1,5,0,4,6,4,4,p
2,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,5,5,4,6,1,6,p
9,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,6,0,4,6,4,6,p
9,6,1,1,1,0,0,4,6,4,3,p
2,6,1,1,1,0,0,4,6,4,6,p
9,0,1,1,3,4,4,1,0,4,4,e
9,6,1,1,3,4,4,1,6,5,6,p
0,6,0,3,1,5,4,3,4,1,3,p
9,6,1,1,2,4,4,1,6,1,6,p
9,6,1,1,1,6,0,4,6,4,6,p
2,6,1,1,1,5,5,4,6,1,6,p
9,6,1,1,1,6,5,4,6,1,4,p
6,0,1,3,3,4,7,3,4,2,2,e
9,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,0,4,6,1,6,p
9,6,1,1,1,6,6,4,6,4,4,p
2,6,1,1,1,5,6,4,6,4,4,p
2,6,1,1,1,0,6,4,6,4,6,p
0,0,1,3,3,7,7,3,4,2,2,e
9,6,1,1,1,5,0,4,6,1,6,p
0,0,0,3,0,4,0,3,4,1,4,p
9,6,1,1,1,6,5,4,6,1,4,p
2,6,1,1,1,0,6,4,6,1,3,p
0,8,0,3,1,4,5,3,4,1,3,p
9,6,1,1,1,5,5,4,6,1,4,p
9,6,1,1,1,6,6,4,6,4,3,p
3,6,1,1,2,4,4,1,6,1,6,p
2,6,1,1,1,6,0,4,6,1,4,p
9,6,1,1,1,5,0,4,6,4,6,p
2,6,1,1,1,0,5,4,6,4,6,p
6,0,1,3,3,7,7,3,4,2,2,e
2,6,1,1,1,0,5,4,6,1,4,p
2,0,0,3,0,4,0,3,4,1,4,p
2,6,1,1,1,0,0,4,6,1,4,p
9,6,1,1,2,4,4,1,6,5,5,p
2,6,1,1,1,5,5,4,6,1,4,p
2,6,1,1,1,5,6,4,6,1,6,p
6,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,6,5,4,6,1,3,p
2,6,1,1,1,5,0,4,6,1,3,p
0,0,0,1,3,4,0,3,4,1,0,e
3,1,0,1,3,4,4,1,0,1,4,p
2,6,1,1,1,6,0,4,6,4,6,p
2,6,1,1,1,0,6,4,6,1,3,p
2,6,1,1,1,6,0,4,6,4,4,p
2,6,1,1,1,0,6,4,6,1,3,p
5,0,1,1,3,4,4,1,7,1,6,p
3,6,1,1,2,4,4,1,6,1,6,p
6,0,1,1,3,4,5,1,0,4,4,e
3,0,1,1,3,4,4,1,7,1,1,p
4,0,1,3,3,7,7,3,4,2,2,e
3,6,1,1,2,4,4,1,6,1,6,p
0,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,0,6,4,6,4,3,p
5,6,1,1,3,4,4,1,6,1,5,p
9,6,1,1,1,0,0,4,6,1,4,p
2,6,1,1,1,6,0,4,6,1,4,p
9,6,1,1,1,0,6,4,6,1,4,p
2,6,1,1,1,0,5,4,6,4,3,p
2,6,1,1,1,5,6,4,6,1,4,p
2,6,1,1,1,5,0,4,6,4,4,p
2,6,1,1,1,6,0,4,6,4,3,p
9,6,1,1,1,6,6,4,6,4,3,p
9,6,1,1,1,0,0,4,6,1,3,p
6,0,1,3,3,7,4,3,4,2,2,e
0,0,1,3,3,7,4,3,4,2,2,e
5,0,1,3,3,7,4,3,4,2,2,e
2,6,1,1,1,6,6,4,6,1,4,p
9,0,1,1,3,5,5,1,0,1,4,e
2,6,1,1,1,0,0,4,6,4,3,p
9,6,1,1,1,5,5,4,6,4,6,p
9,6,1,1,2,4,4,1,6,1,6,p
9,6,1,1,1,5,5,4,6,1,3,p
2,6,1,1,1,5,6,4,6,4,4,p
2,6,1,1,1,0,5,4,6,1,6,p
0,6,0,3,1,4,4,3,4,1,0,p
9,6,1,1,1,6,0,4,6,1,3,p
0,0,1,3,3,4,4,3,4,2,2,e
6,0,1,1,3,8,5,1,2,1,4,e
9,6,1,1,1,5,6,4,6,4,6,p
2,6,1,1,1,5,5,4,6,1,3,p
9,6,1,1,1,0,0,4,6,4,4,p
6,0,1,1,3,5,4,1,0,1,4,e
2,6,1,1,1,5,6,4,6,1,3,p
2,6,1,1,1,6,6,4,6,4,3,p
9,6,1,1,1,5,0,4,6,1,3,p
2,6,1,1,1,0,6,4,6,4,4,p
9,6,1,1,1,6,6,4,6,1,4,p
3,0,1,1,3,4,4,1,7,1,1,p
2,6,1,1,1,5,5,4,6,4,3,p
0,6,0,3,3,5,4,3,4,1,4,p
9,6,1,1,1,5,5,4,6,4,6,p
2,6,1,1,1,0,0,4,6,1,6,p
2,6,1,1,1,0,0,4,6,4,3,p
4,0,1,3,3,7,7,3,4,2,2,e
3,6,1,1,3,4,4,1,6,5,6,p
9,6,1,1,1,0,5,4,6,4,6,p
9,6,1,1,1,6,6,4,6,1,3,p
2,6,1,1,1,0,5,4,6,1,6,p
5,6,1,1,3,4,4,1,6,5,5,p
9,1,0,1,3,4,4,1,2,1,4,p
2,6,1,1,1,0,0,4,6,4,3,p
9,6,1,1,1,6,5,4,6,4,6,p
2,6,1,1,1,0,0,4,6,4,3,p
7,0,0,3,2,4,4,2,6,4,4,e
3,0,0,3,2,4,4,2,6,1,4,e
2,6,1,1,1,0,6,4,6,1,4,p
2,6,1,1,1,6,0,4,6,4,3,p
2,6,1,1,1,0,5,4,6,4,6,p
6,3,0,3,1,5,4,3,4,1,3,p
6,3,0,3,1,5,4,3,4,1,0,p
9,6,1,1,1,6,6,4,6,4,4,p
2,6,1,1,1,0,6,4,6,1,6,p
9,6,1,1,1,6,0,4,6,4,4,p
9,6,1,1,1,0,6,4,6,4,6,p
2,6,1,1,1,5,5,4,6,1,4,p
2,6,1,1,1,0,6,4,6,4,3,p
6,0,1,3,3,4,7,3,4,2,2,e
2,6,1,1,1,6,0,4,6,4,3,p
2,6,1,1,1,5,5,4,6,4,3,p
9,6,1,1,3,4,4,1,6,5,6,p
2,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,0,0,4,6,4,4,p
2,6,1,1,1,0,6,4,6,4,3,p
9,6,1,1,2,4,4,1,6,1,5,p
9,6,1,1,1,5,5,4,6,4,6,p
9,6,1,1,1,5,0,4,6,1,6,p
3,1,0,1,3,4,4,1,2,1,4,p
9,6,1,1,1,6,6,4,6,4,3,p
6,0,1,1,3,5,4,1,0,4,4,e
2,6,1,1,1,5,5,4,6,4,6,p
2,6,1,1,1,0,5,4,6,4,3,p
5,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,5,5,4,6,1,4,p
2,6,1,1,1,6,6,4,6,4,6,p
0,0,0,1,2,4,0,3,4,1,0,e
6,0,1,3,3,7,7,3,4,2,2,e
9,6,1,1,1,5,0,4,6,1,3,p
2,6,1,1,1,5,6,4,6,1,6,p
9,6,1,1,2,4,4,1,6,1,6,p
2,6,1,1,1,5,6,4,6,4,6,p
9,6,1,1,1,6,0,4,6,1,3,p
9,6,1,1,1,0,6,4,6,1,6,p
0,8,0,3,1,4,4,3,4,1,3,p
5,0,1,3,3,7,4,3,4,2,2,e
2,6,1,1,1,6,5,4,6,4,4,p
9,6,1,1,1,6,5,4,6,1,3,p
9,6,1,1,1,6,6,4,6,4,3,p
2,6,1,1,1,6,0,4,6,1,4,p
2,6,1,1,1,0,0,4,6,1,6,p
4,0,1,3,3,7,7,3,4,2,2,e
0,0,0,3,0,4,0,3,4,1,4,p
9,6,1,1,1,0,0,4,6,4,4,p
2,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,0,6,4,6,1,3,p
5,6,1,1,2,4,4,1,6,1,5,p
5,0,1,3,3,4,4,3,4,2,2,e
3,6,1,1,2,4,4,1,6,5,5,p
9,6,1,1,1,6,0,4,6,4,3,p
2,6,1,1,1,6,6,4,6,1,3,p
9,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,6,4,6,4,6,p
2,6,1,1,1,0,0,4,6,1,4,p
5,6,1,1,3,4,4,1,6,1,5,p
9,6,1,1,1,5,5,4,6,4,3,p
9,6,1,1,1,5,0,4,6,4,4,p
2,6,1,1,1,6,6,4,6,4,6,p
2,6,1,1,1,5,5,4,6,4,4,p
9,6,1,1,2,4,4,1,6,5,5,p
5,0,1,3,3,4,7,3,4,2,2,e
4,0,1,3,3,7,7,3,4,2,2,e
0,0,1,3,3,4,4,3,4,2,2,e
4,0,1,1,3,4,4,1,7,1,6,p
9,6,1,1,1,5,5,4,6,1,3,p
2,6,1,1,1,6,6,4,6,1,3,p
9,6,1,1,1,6,5,4,6,1,6,p
9,6,1,1,1,5,5,4,6,4,4,p
2,6,1,1,1,6,0,4,6,4,3,p
9,6,1,1,1,0,6,4,6,1,4,p
9,6,1,1,1,6,5,4,6,4,4,p
2,6,1,1,1,6,6,4,6,1,4,p
2,6,1,1,1,6,6,4,6,1,6,p
2,6,1,1,1,5,0,4,6,4,6,p
2,6,1,1,1,5,6,4,6,1,4,p
2,6,1,1,1,6,0,4,6,4,3,p
9,6,1,1,1,5,0,4,6,1,6,p
9,6,1,1,1,6,5,4,6,4,4,p
2,6,1,1,1,0,5,4,6,1,3,p
2,6,1,1,1,0,0,4,6,4,3,p
8,0,0,3,2,4,4,2,6,4,4,e
9,6,1,1,1,6,6,4,6,1,6,p
0,3,0,3,3,4,5,3,4,1,0,p
2,6,1,1,1,5,0,4,6,1,6,p
2,6,1,1,1,0,0,4,6,4,3,p
9,6,1,1,1,0,0,4,6,1,6,p
2,6,1,1,1,6,6,4,6,1,4,p
2,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,0,5,4,6,1,3,p
5,0,1,3,3,4,4,3,4,2,2,e
9,6,1,1,1,5,5,4,6,4,3,p
2,6,1,1,1,0,5,4,6,1,4,p
0,0,1,3,3,4,7,3,4,2,2,e
9,6,1,1,1,6,0,4,6,4,3,p
9,6,1,1,1,5,6,4,6,1,4,p
0,6,0,3,1,5,5,3,4,1,3,p
2,6,1,1,1,0,0,4,6,1,4,p
0,0,0,3,0,4,0,3,4,1,4,p
5,0,1,1,3,4,4,1,7,1,6,p
2,6,1,1,1,0,6,4,6,1,4,p
9,6,1,1,1,0,6,4,6,4,4,p
8,0,0,3,2,4,4,2,6,4,4,e
2,6,1,1,1,0,0,4,6,1,6,p
2,6,1,1,1,6,5,4,6,4,6,p
2,6,1,1,1,0,5,4,6,4,6,p
2,6,1,1,1,6,5,4,6,4,4,p
6,0,1,3,3,7,4,3,4,2,2,e
9,6,1,1,1,5,5,4,6,1,6,p
2,6,1,1,1,6,0,4,6,1,6,p
2,6,1,1,1,6,6,4,6,1,3,p
9,6,1,1,1,6,0,4,6,1,3,p
5,0,1,3,3,4,7,3,4,2,2,e
2,6,1,1,1,5,6,4,6,4,4,p
9,6,1,1,1,6,6,4,6,1,3,p
2,6,1,1,1,0,0,4,6,1,4,p
2,6,1,1,1,0,5,4,6,1,3,p
3,6,1,1,2,4,4,1,6,1,5,p
9,1,0,1,3,4,4,1,0,1,4,p
2,6,1,1,1,5,6,4,6,4,4,p
8,0,0,3,2,4,4,2,6,1,4,e
2,6,1,1,1,5,5,4,6,4,4,p
9,6,1,1,1,0,5,4,6,4,4,p
2,6,1,1,1,0,5,4,6,1,6,p
2,6,1,1,1,0,6,4,6,1,3,p
9,6,1,1,3,4,4,1,6,5,5,p
9,6,1,1,1,5,0,4,6,4,4,p
2,6,1,1,1,5,0,4,6,4,3,p
2,6,1,1,1,6,0,4,6,4,4,p
9,6,1,1,1,5,6,4,6,1,4,p
9,6,1,1,1,0,6,4,6,1,6,p
9,6,1,1,1,0,6,4,6,4,4,p
9,6,1,1,1,5,5,4,6,4,6,p
2,6,1,1,1,5,0,4,6,4,3,p
9,6,1,1,1,0,0,4,6,1,6,p
2,6,1,1,1,6,0,4,6,4,4,p
9,6,1,1,1,6,5,4,6,4,3,p
2,6,1,1,1,5,5,4,6,1,3,p
0,8,0,3,1,4,4,3,4,1,0,p
2,6,1,1,1,5,6,4,6,4,3,p
2,6,1,1,1,6,5,4,6,1,3,p
5,6,1,1,3,4,4,1,6,1,6,p
9,6,1,1,1,0,5,4,6,1,4,p
2,6,1,1,1,6,5,4,6,4,3,p
2,6,1,1,1,0,0,4,6,4,3,p
9,6,1,1,1,6,0,4,6,1,4,p
2,6,1,1,1,0,5,4,6,4,4,p
9,6,1,1,1,6,6,4,6,1,4,p
6,3,0,3,1,4,4,3,4,1,0,p
5,0,1,3,3,7,4,3,4,2,2,e
5,0,1,3,3,7,4,3,4,2,2,e
9,6,1,1,1,5,5,4,6,4,4,p
2,6,1,1,1,6,5,4,6,4,3,p
9,6,1,1,1,0,6,4,6,4,6,p
9,6,1,1,1,6,5,4,6,4,6,p
5,6,1,1,2,4,4,1,6,5,5,p
2,6,1,1,1,6,5,4,6,1,3,p
3,6,1,1,2,4,4,1,6,5,5,p
2,6,1,1,1,6,0,4,6,1,3,p
9,6,1,1,1,6,5,4,6,4,3,p
3,6,1,1,2,4,4,1,6,5,5,p
5,6,1,1,2,4,4,1,6,5,6,p
3,6,1,1,3,4,4,1,6,5,5,p
2,6,1,1,1,0,6,4,6,4,4,p
9,6,1,1,1,5,6,4,6,4,3,p
2,6,1,1,1,6,0,4,6,1,6,p
9,6,1,1,1,0,6,4,6,1,3,p
3,0,0,3,2,4,4,2,6,4,4,e
6,0,1,3,3,4,4,3,4,2,2,e
9,6,1,1,1,5,5,4,6,1,6,p
9,6,1,1,1,0,6,4,6,1,6,p
0,3,0,3,3,5,4,3,4,1,0,p
9,6,1,1,1,5,6,4,6,1,3,p
9,6,1,1,1,0,5,4,6,4,3,p
2,6,1,1,1,6,0,4,6,1,3,p
2,6,1,1,1,6,5,4,6,4,4,p
6,0,1,1,3,8,4,1,0,4,4,e
2,6,1,1,1,0,6,4,6,4,6,p
2,6,1,1,1,0,6,4,6,1,4,p
9,6,1,1,1,6,5,4,6,1,3,p
2,6,1,1,1,5,5,4,6,4,6,p
2,6,1,1,1,5,6,4,6,4,3,p
2,0,0,3,0,4,0,3,4,1,4,p
2,6,1,1,1,0,6,4,6,4,6,p
1,0,0,1,3,4,0,3,4,1,0,e
9,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,5,4,6,4,3,p
9,6,1,1,1,6,6,4,6,1,4,p
9,6,1,1,1,5,6,4,6,1,3,p
2,6,1,1,1,5,5,4,6,1,6,p
2,6,1,1,1,5,0,4,6,1,4,p
2,6,1,1,1,0,0,4,6,4,4,p
2,6,1,1,1,0,0,4,6,1,3,p
2,6,1,1,1,0,6,4,6,4,4,p
4,0,1,1,3,4,4,1,7,1,6,p
4,0,1,3,3,4,4,3,4,2,2,e
2,6,1,1,1,6,6,4,6,1,3,p
2,6,1,1,1,5,5,4,6,1,6,p
5,0,1,3,3,4,7,3,4,2,2,e
2,6,1,1,1,0,0,4,6,4,4,p
3,6,1,1,3,4,4,1,6,5,5,p
0,8,0,3,1,4,4,3,4,1,3,p
0,3,0,3,1,4,4,3,4,1,4,p
6,3,0,3,1,4,4,3,4,1,3,p
3,0,0,1,3,4,4,1,4,2,0,p
9,6,1,1,3,4,4,1,6,1,5,p
1,0,0,1,3,4,0,3,4,1,0,e
9,6,1,1,1,5,6,4,6,4,6,p
2,6,1,1,1,6,5,4,6,1,4,p
2,6,1,1,1,6,5,4,6,4,3,p
4,0,1,3,3,4,7,3,4,2,2,e
5,6,1,1,3,4,4,1,6,1,6,p
9,6,1,1,2,4,4,1,6,5,6,p
6,3,0,3,3,5,5,3,4,1,3,p
1,0,0,1,2,4,0,3,4,1,0,e
3,6,1,1,2,4,4,1,6,5,5,p
3,6,1,1,2,4,4,1,6,1,6,p
5,6,1,1,2,4,4,1,6,1,5,p
5,6,1,1,3,4,4,1,6,1,6,p
1,0,0,1,3,4,0,3,4,1,0,e
9,6,1,1,1,0,0,4,6,1,4,p
3,6,1,1,2,4,4,1,6,1,6,p
9,6,1,1,3,4,4,1,6,5,5,p
3,0,0,1,3,4,4,1,4,2,0,p
9,6,1,1,2,4,4,1,6,5,5,p
3,0,0,1,3,4,4,1,4,2,0,p
5,6,1,1,3,4,4,1,6,1,6,p
3,6,1,1,2,4,4,1,6,5,5,p
2,0,0,3,0,4,3,3,4,1,4,p
0,8,0,3,3,4,5,3,4,1,4,p
0,3,0,3,3,5,5,3,4,1,4,p
0,0,1,3,3,7,4,3,4,2,2,e
5,0,1,3,3,7,7,3,4,2,2,e
3,6,1,1,3,4,4,1,6,1,6,p
5,0,1,1,3,4,4,1,7,1,1,p
2,6,1,1,1,6,6,4,6,4,3,p
9,6,1,1,1,5,0,4,6,4,6,p
5,0,1,1,3,4,4,1,7,1,6,p
0,6,0,3,3,5,5,3,4,1,3,p
6,3,0,3,1,5,5,3,4,1,3,p
9,6,1,1,1,6,6,4,6,4,4,p
6,0,1,3,3,7,4,3,4,2,2,e
0,6,0,3,1,5,5,3,4,1,0,p
2,6,1,1,1,5,6,4,6,4,6,p
0,3,0,3,3,4,4,3,4,1,4,p
0,0,0,1,2,4,0,3,4,1,0,e
0,6,0,3,1,4,5,3,4,1,3,p
5,0,1,3,3,7,7,3,4,2,2,e
0,0,1,3,3,4,7,3,4,2,2,e
2,6,1,1,1,5,6,4,6,4,3,p
5,0,1,1,3,4,4,1,7,1,1,p
0,0,0,3,0,4,3,3,4,1,4,p
0,3,0,3,1,4,4,3,4,1,0,p
5,6,1,1,3,4,4,1,6,5,6,p
5,6,1,1,3,4,4,1,6,1,6,p
2,6,1,1,1,5,0,4,6,4,3,p
9,6,1,1,2,4,4,1,6,1,6,p
0,6,0,3,1,4,4,3,4,1,0,p
5,6,1,1,3,4,4,1,6,1,6,p
0,0,0,3,0,4,3,3,4,1,4,p
6,0,1,3,3,4,4,3,4,2,2,e
5,6,1,1,2,4,4,1,6,5,6,p
3,6,1,1,3,4,4,1,6,5,6,p
6,0,1,3,3,7,7,3,4,2,2,e
2,6,1,1,1,0,5,4,6,4,3,p
0,0,0,3,0,4,0,3,4,1,4,p
0,0,1,3,3,7,4,3,4,2,2,e
9,6,1,1,1,5,5,4,6,4,6,p
5,6,1,1,3,4,4,1,6,1,6,p
5,6,1,1,3,4,4,1,6,5,6,p
2,6,1,1,1,6,5,4,6,1,6,p
2,6,1,1,1,5,6,4,6,1,4,p
4,0,1,3,3,4,4,3,4,2,2,e
4,0,1,3,3,7,7,3,4,2,2,e
3,0,1,1,3,4,4,1,7,1,6,p
1,0,0,1,2,4,0,3,4,1,0,e
0,0,1,3,3,7,4,3,4,2,2,e
5,6,1,1,3,4,4,1,6,1,5,p
9,6,1,1,3,4,4,1,6,1,6,p
2,6,1,1,1,6,5,4,6,4,4,p
5,6,1,1,3,4,4,1,6,1,5,p
3,6,1,1,3,4,4,1,6,5,6,p
1,0,0,1,2,4,0,3,4,1,0,e
6,3,0,3,3,4,4,3,4,1,4,p
2,6,1,1,1,0,5,4,6,4,4,p
3,0,0,3,2,4,4,2,6,1,4,e
